,height,weight,bone_density
57,189.76350826723623,76.18764101500986,0.9887555981665755
58,171.03600876530075,60.28968107589418,0.9947946926660293
59,185.51618897481075,82.77522273072391,0.8926812382400297
60,171.49400736572338,85.40335875579838,0.951534447696775
61,173.79267290903599,75.72415821514427,0.9711524703396633
62,182.54526988319512,115.81302192752396,0.9124305014729545
63,213.32453058301897,98.62137103038879,0.7201621485471409
64,195.56514005110236,91.93894944821423,1.1160019452079735
65,199.24986802539019,76.15332108940318,0.6349009836196853
66,176.59079864010184,85.56812987015043,0.837472933606775
67,175.22645923498504,104.65843551155324,0.8005626747669411
68,189.2187075360297,82.8357602018288,0.919584933606487
69,188.82276636182,85.54925186621986,0.9079111881435697
70,171.48119101327381,77.98425500892046,0.7774045052500775
71,191.53965377652497,87.56201019904657,0.8035346866638218
72,187.09924711854072,113.30764875466105,0.7460120117820651
73,188.5310122346491,84.06558722226262,0.7424932488391015
74,192.5310855358553,99.61484689682668,0.9329028094927161
75,181.38005787312164,81.79963179947018,1.0192263945470665
76,175.56546051376606,79.96396484420819,1.2148319625601542
77,186.09057588236885,76.45955055588699,0.9113555502658368
78,189.75170076509616,88.92667115304232,0.8156186947366818
79,166.35036056308175,76.09202056154118,0.8692495719952581
80,196.0066411365781,94.19544918527832,0.902408033473065
81,184.26852751688608,92.22228974625632,0.8938794535190677
82,194.29676696491933,102.34260935489044,0.8853846293637079
83,191.34730698953368,85.24328827090298,0.6247578740519543
84,195.071758689715,86.60641988177326,0.7809722617537354
85,190.71263206580835,83.09721002418274,0.7859467572482429
86,191.74384646608553,70.90934077533176,0.7407037237463906
87,191.62954204965448,83.45709372544559,1.0834562921807067
88,189.02549526842665,71.01484511213982,0.4903471422258182
89,161.80417596756644,77.98511604657887,1.1817602705612857
90,209.42978769784648,79.33639650056047,0.772132592748897
91,165.68445274185433,81.74617948152768,0.9044109538306133
92,193.91865934637673,67.55816712080713,0.49401050860028506
93,192.74850292768483,67.874722746403,0.9146529386912636
94,152.4492189250862,77.10697430772929,1.0144324660744914
95,175.422805047458,90.93657381871118,0.5161676278343686
96,174.91116099060702,68.55143353804469,0.9618099655245396
97,182.88606365185723,81.75940685081667,0.871834350388935
98,172.62844557451567,74.90884189699447,0.693173089103024
99,208.5318924026477,64.45505703467397,0.8589210855025669
100,185.91110280231436,84.34224031420774,0.8944689419337465
101,171.83514170890868,73.32522883455526,0.9194802431608267
102,181.79885786205844,83.39515585034397,0.762877036737409
103,201.2227664085943,86.25475727295625,0.4432123559379535
104,193.19769078760004,106.73873767225655,0.8415185690682286
105,194.7430336094582,77.02695232887005,1.0241141713643551
106,179.58177529006747,78.27149794362192,1.0498386711328993
107,180.75377372111063,71.41114888311581,1.0807768171394512
108,161.43126852545078,72.06769928059661,1.1140469438717766
109,175.86969057824192,80.4150218352119,0.7831580768145175
110,187.3523853292341,72.93278418403746,0.8582529208618634
111,158.10327682856064,82.8634995273519,1.0858365848406863
112,162.59044319505395,83.30428904195806,1.1209007160852749
113,201.20937126779714,84.06252945567081,0.7100398299951398
114,177.1817618631796,61.16042167584998,0.8636374344328207
115,178.23041950866448,83.84590939652522,0.8986761907186256
116,194.02896849322792,85.55952141580629,0.7163308019605957
117,182.3085360691202,82.59055182454591,0.9946564902510409
118,193.9754126143204,95.81449234679603,0.7186661560362706
119,186.1094652387009,93.98876399412653,0.5233713264811798
